"Trial#","S1","S2","S3","Cum Prob"
3933,0,1,0,1
3934,0,1,0,1
3935,0,1,0,1
3936,0,1,0,1
3937,0,1,0,1
3938,0,1,0,1
3939,0,1,0,1
3940,0,1,0,1
3941,0,1,0,1
3942,0,1,0,1
3943,0,1,0,1
3944,0,1,0,1
3945,0,1,0,1
3946,0,1,0,1
3947,0,1,0,1
3948,0,1,0,1
3949,0,1,0,1
3950,0,1,0,1
3951,0,1,0,1
3952,0,1,0,1
3953,0,1,0,1
3954,0,1,0,1
3955,0,1,0,1
3956,0,1,0,1
3957,0,1,0,1
3958,0,1,0,1
3959,0,1,0,1
3960,0,1,0,1
3961,0,1,0,1
3962,0,1,0,1
3963,0,1,0,1
3964,0,1,0,1
3965,1,0,0,1
3966,0,1,0,1
3967,0,1,0,1
3968,0,1,0,1
3969,0,1,0,1
3970,0,1,0,1
3971,0,0,1,1
3972,0,1,0,1
3973,0,1,0,1
3974,0,1,0,1
3975,0,1,0,1
3976,0,1,0,1
3977,0,1,0,1
3978,0,1,0,1
3979,0,1,0,1
3980,0,1,0,1
3981,0,0,1,1
3982,0,1,0,1
3983,0,1,0,1
3984,0,1,0,1
3985,0,1,0,1
3986,0,1,0,1
3987,0,1,0,1
3988,0,1,0,1
3989,0,1,0,1
3990,0,1,0,1
3991,0,1,0,1
3992,0,1,0,1
3993,0,1,0,1
3994,0,1,0,1
3995,0,1,0,1
3996,0,1,0,1
3997,0,1,0,1
3998,0,1,0,1
3999,0,1,0,1
4000,0,1,0,1
4001,0,1,0,1
4002,0,0,1,1
4003,0,1,0,1
4004,0,0,1,1
4005,0,1,0,1
4006,0,1,0,1
4007,0,1,0,1
4008,0,1,0,1
4009,0,1,0,1
4010,0,1,0,1
4011,0,1,0,1
4012,0,1,0,1
4013,0,1,0,1
4014,0,1,0,1
4015,0,1,0,1
4016,0,1,0,1
4017,0,1,0,1
4018,0,1,0,1
4019,0,1,0,1
4020,0,1,0,1
4021,0,1,0,1
4022,0,1,0,1
4023,0,1,0,1
4024,0,1,0,1
4025,0,1,0,1
4026,0,1,0,1
4027,0,1,0,1
4028,0,1,0,1
4029,0,1,0,1
4030,0,1,0,1
4031,0,1,0,1
4032,0,1,0,1
4033,0,1,0,1
4034,0,1,0,1
4035,0,1,0,1
4036,0,1,0,1
4037,0,1,0,1
4038,0,1,0,1
4039,0,1,0,1
4040,0,1,0,1
4041,0,1,0,1
4042,0,1,0,1
4043,0,1,0,1
4044,0,1,0,1
4045,0,1,0,1
4046,0,1,0,1
4047,0,1,0,1
4048,0,1,0,1
4049,0,1,0,1
4050,0,1,0,1
4051,0,1,0,1
4052,0,1,0,1
4053,0,1,0,1
4054,0,1,0,1
4055,0,1,0,1
4056,0,1,0,1
4057,0,1,0,1
4058,0,1,0,1
4059,0,1,0,1
4060,0,0,1,1
4061,0,1,0,1
4062,0,1,0,1
4063,0,1,0,1
4064,0,1,0,1
4065,0,1,0,1
4066,0,1,0,1
4067,0,1,0,1
4068,0,1,0,1
4069,0,1,0,1
4070,0,1,0,1
4071,0,1,0,1
4072,0,1,0,1
4073,0,1,0,1
4074,0,1,0,1
4075,0,1,0,1
4076,0,1,0,1
4077,0,1,0,1
4078,0,1,0,1
4079,0,1,0,1
4080,0,1,0,1
4081,0,1,0,1
4082,0,1,0,1
4083,0,1,0,1
4084,0,1,0,1
4085,0,1,0,1
4086,0,1,0,1
4087,0,1,0,1
4088,0,1,0,1
4089,0,1,0,1
4090,0,1,0,1
4091,0,1,0,1
4092,0,1,0,1
4093,0,1,0,1
4094,0,1,0,1
4095,0,1,0,1
4096,0,1,0,1
4097,0,1,0,1
4098,0,0,1,1
4099,0,1,0,1
4100,0,1,0,1
4101,0,1,0,1
4102,0,1,0,1
4103,0,1,0,1
4104,0,0,1,1
4105,0,1,0,1
4106,0,1,0,1
4107,0,1,0,1
4108,0,1,0,1
4109,0,1,0,1
4110,0,1,0,1
4111,0,1,0,1
4112,0,1,0,1
4113,0,1,0,1
4114,0,1,0,1
4115,0,1,0,1
4116,0,1,0,1
4117,0,1,0,1
4118,0,1,0,1
4119,0,1,0,1
4120,0,1,0,1
4121,0,1,0,1
4122,0,1,0,1
4123,0,1,0,1
4124,0,1,0,1
4125,0,1,0,1
4126,0,1,0,1
4127,0,1,0,1
4128,0,1,0,1
4129,0,1,0,1
4130,0,1,0,1
4131,0,1,0,1
4132,0,1,0,1
4133,0,1,0,1
4134,0,1,0,1
4135,0,1,0,1
4136,0,1,0,1
4137,0,1,0,1
4138,0,1,0,1
4139,0,0,0,0.999758395747765
4140,0,0,1,0.99975845410628
4141,0,1,0,0.99975851243661
4142,0,1,0,0.999758570738773
4143,0,1,0,0.999758629012793
4144,0,1,0,0.999758687258687
4145,0,1,0,0.999758745476478
4146,0,1,0,0.999758803666184
4147,0,1,0,0.999758861827827
4148,0,1,0,0.999758919961427
4149,0,1,0,0.999758978067004
4150,0,1,0,0.999759036144578
4151,0,1,0,0.99975909419417
4152,0,1,0,0.9997591522158
4153,0,1,0,0.999759210209487
4154,0,1,0,0.999759268175253
4155,0,1,0,0.999759326113117
4156,0,1,0,0.999759384023099
4157,0,1,0,0.99975944190522
4158,0,1,0,0.9997594997595
4159,0,1,0,0.999759557585958
4160,0,1,0,0.999759615384615
4161,0,1,0,0.999759673155491
4162,0,1,0,0.999759730898606
4163,0,1,0,0.99975978861398
4164,0,1,0,0.999759846301633
4165,0,1,0,0.999759903961585
4166,0,0,1,0.999759961593855
4167,0,1,0,0.999760019198464
4168,0,1,0,0.999760076775432
4169,0,1,0,0.999760134324778
4170,0,1,0,0.999760191846523
4171,0,1,0,0.999760249340686
4172,0,1,0,0.999760306807287
4173,0,1,0,0.999760364246346
4174,0,1,0,0.999760421657882
4175,0,1,0,0.999760479041916
4176,0,1,0,0.999760536398467
4177,0,1,0,0.999760593727556
4178,0,1,0,0.999760651029201
4179,0,1,0,0.999760708303422
4180,0,1,0,0.999760765550239
4181,0,1,0,0.999760822769672
4182,0,1,0,0.999760879961741
4183,0,1,0,0.999760937126464
4184,0,1,0,0.999760994263862
4185,1,0,0,0.999761051373955
4186,0,1,0,0.999761108456761
4187,0,1,0,0.9997611655123
4188,0,1,0,0.999761222540592
4189,0,1,0,0.999761279541657
4190,0,1,0,0.999761336515513
4191,0,1,0,0.999761393462181
4192,0,1,0,0.999761450381679
4193,0,0,1,0.999761507274028
4194,0,1,0,0.999761564139247
4195,0,1,0,0.999761620977354
4196,0,0,1,0.99976167778837
4197,0,1,0,0.999761734572314
4198,0,1,0,0.999761791329204
4199,0,1,0,0.999761848059062
4200,0,1,0,0.999761904761905
4201,0,1,0,0.999761961437753
4202,0,1,0,0.999762018086625
4203,0,0,1,0.999762074708542
4204,0,1,0,0.99976213130352
4205,0,1,0,0.999762187871581
4206,0,1,0,0.999762244412744
4207,0,1,0,0.999762300927026
4208,0,1,0,0.999762357414449
4209,0,1,0,0.99976241387503
4210,0,1,0,0.999762470308789
4211,0,1,0,0.999762526715745
4212,0,1,0,0.999762583095916
4213,0,1,0,0.999762639449324
4214,0,1,0,0.999762695775985
4215,0,1,0,0.999762752075919
4216,0,1,0,0.999762808349146
4217,0,1,0,0.999762864595684
4218,0,1,0,0.999762920815552
4219,0,1,0,0.99976297700877
4220,0,1,0,0.999763033175355
4221,0,1,0,0.999763089315328
4222,0,1,0,0.999763145428707
4223,0,1,0,0.99976320151551
4224,0,1,0,0.999763257575758
4225,0,1,0,0.999763313609467
4226,0,1,0,0.999763369616659
4227,0,1,0,0.99976342559735
4228,0,1,0,0.999763481551561
4229,0,1,0,0.99976353747931
4230,0,1,0,0.999763593380615
4231,0,1,0,0.999763649255495
4232,0,1,0,0.99976370510397
4233,0,1,0,0.999763760926057
4234,0,1,0,0.999763816721776
4235,0,1,0,0.999763872491145
4236,0,1,0,0.999763928234183
4237,0,1,0,0.999763983950909
4238,0,1,0,0.99976403964134
4239,0,1,0,0.999764095305497
4240,1,0,0,0.999764150943396
4241,0,1,0,0.999764206555058
4242,0,1,0,0.9997642621405
4243,0,1,0,0.999764317699741
4244,0,1,0,0.999764373232799
4245,0,1,0,0.999764428739694
4246,0,1,0,0.999764484220443
4247,0,1,0,0.999764539675065
4248,0,1,0,0.999764595103578
4249,0,1,0,0.999764650506001
4250,0,1,0,0.999764705882353
4251,0,1,0,0.999764761232651
4252,0,1,0,0.999764816556914
4253,0,1,0,0.999764871855161
4254,0,1,0,0.999764927127409
4255,0,1,0,0.999764982373678
4256,0,1,0,0.999765037593985
4257,0,1,0,0.999765092788349
4258,0,1,0,0.999765147956787
4259,0,1,0,0.999765203099319
4260,0,1,0,0.999765258215962
4261,0,1,0,0.999765313306735
4262,0,1,0,0.999765368371657
4263,0,1,0,0.999765423410744
4264,0,1,0,0.999765478424015
4265,0,1,0,0.999765533411489
4266,0,1,0,0.999765588373183
4267,0,1,0,0.999765643309116
4268,0,1,0,0.999765698219306
4269,0,1,0,0.999765753103771
4270,0,1,0,0.999765807962529
4271,0,1,0,0.999765862795598
4272,0,1,0,0.999765917602996
4273,0,1,0,0.999765972384741
4274,0,1,0,0.999766027140852
4275,0,1,0,0.999766081871345
4276,0,1,0,0.999766136576239
4277,0,1,0,0.999766191255553
4278,0,1,0,0.999766245909303
4279,0,1,0,0.999766300537509
4280,0,1,0,0.999766355140187
4281,0,1,0,0.999766409717356
4282,0,1,0,0.999766464269033
4283,0,1,0,0.999766518795237
4284,0,1,0,0.999766573295985
4285,0,1,0,0.999766627771295
4286,0,1,0,0.999766682221185
4287,0,1,0,0.999766736645673
4288,0,1,0,0.999766791044776
4289,0,1,0,0.999766845418512
4290,0,1,0,0.9997668997669
4291,0,1,0,0.999766954089956
4292,0,1,0,0.999767008387698
4293,0,1,0,0.999767062660144
4294,0,1,0,0.999767116907313
4295,0,1,0,0.99976717112922
4296,0,1,0,0.999767225325885
4297,0,1,0,0.999767279497324
4298,0,1,0,0.999767333643555
4299,0,1,0,0.999767387764596
4300,0,1,0,0.999767441860465
4301,0,1,0,0.999767495931179
4302,0,1,0,0.999767549976755
4303,0,1,0,0.999767603997211
4304,0,1,0,0.999767657992565
4305,0,1,0,0.999767711962834
4306,0,1,0,0.999767765908035
4307,0,1,0,0.999767819828187
4308,0,1,0,0.999767873723305
4309,0,1,0,0.999767927593409
4310,0,1,0,0.999767981438515
4311,0,1,0,0.999768035258641
4312,0,1,0,0.999768089053803
4313,0,1,0,0.99976814282402
4314,0,1,0,0.999768196569309
4315,0,1,0,0.999768250289687
4316,0,1,0,0.999768303985171
4317,0,1,0,0.999768357655779
4318,0,1,0,0.999768411301528
4319,0,1,0,0.999768464922436
4320,0,1,0,0.999768518518519
4321,0,1,0,0.999768572089794
4322,0,1,0,0.99976862563628
4323,0,1,0,0.999768679157992
4324,0,0,1,0.999768732654949
4325,0,1,0,0.999768786127168
4326,0,1,0,0.999768839574665
4327,0,1,0,0.999768892997458
4328,0,1,0,0.999768946395564
4329,0,1,0,0.999768999769
4330,0,1,0,0.999769053117783
4331,0,1,0,0.99976910644193
4332,0,1,0,0.999769159741459
4333,0,1,0,0.999769213016386
4334,0,1,0,0.999769266266728
4335,0,1,0,0.999769319492503
4336,0,1,0,0.999769372693727
4337,0,1,0,0.999769425870417
4338,0,1,0,0.999769479022591
4339,0,1,0,0.999769532150265
4340,0,1,0,0.999769585253456
4341,0,1,0,0.999769638332182
4342,0,1,0,0.999769691386458
4343,1,0,0,0.999769744416302
4344,0,1,0,0.999769797421731
4345,0,1,0,0.999769850402762
4346,0,1,0,0.999769903359411
4347,0,1,0,0.999769956291695
4348,0,1,0,0.999770009199632
4349,0,1,0,0.999770062083237
4350,0,0,1,0.999770114942529
4351,0,0,1,0.999770167777522
4352,1,0,0,0.999770220588235
4353,0,1,0,0.999770273374684
4354,0,1,0,0.999770326136886
4355,0,1,0,0.999770378874857
4356,0,1,0,0.999770431588613
4357,0,1,0,0.999770484278173
4358,0,1,0,0.999770536943552
4359,0,1,0,0.999770589584767
4360,0,1,0,0.999770642201835
4361,0,0,0,0.999541389589544
4362,0,1,0,0.999541494727189
4363,0,1,0,0.99954159981664
4364,0,1,0,0.999541704857928
4365,0,1,0,0.999541809851088
4366,0,1,0,0.999541914796152
4367,0,1,0,0.999542019693153
4368,0,1,0,0.999542124542125
4369,0,1,0,0.999542229343099
4370,0,1,0,0.99954233409611
4371,0,1,0,0.99954243880119
4372,0,1,0,0.999542543458371
4373,0,1,0,0.999542648067688
4374,0,1,0,0.999542752629172
4375,0,1,0,0.999542857142857
4376,0,1,0,0.999542961608775
4377,0,1,0,0.999543066026959
4378,0,1,0,0.999543170397442
4379,0,1,0,0.999543274720256
4380,0,1,0,0.999543378995434
4381,0,1,0,0.999543483223008
4382,0,1,0,0.999543587403012
4383,0,1,0,0.999543691535478
4384,0,1,0,0.999543795620438
4385,0,1,0,0.999543899657925
4386,0,1,0,0.999544003647971
4387,0,1,0,0.999544107590609
4388,0,0,1,0.999544211485871
4389,0,1,0,0.999544315333789
4390,0,1,0,0.999544419134396
4391,0,1,0,0.999544522887725
4392,0,0,1,0.999544626593807
4393,0,1,0,0.999544730252675
4394,0,1,0,0.99954483386436
4395,0,1,0,0.999544937428896
4396,0,1,0,0.999545040946315
4397,1,0,0,0.999545144416648
4398,0,1,0,0.999545247839927
4399,0,1,0,0.999545351216185
4400,0,1,0,0.999545454545455
4401,0,1,0,0.999545557827766
4402,0,1,0,0.999545661063153
4403,0,1,0,0.999545764251647
4404,0,1,0,0.999545867393279
4405,0,1,0,0.999545970488082
4406,0,1,0,0.999546073536087
4407,0,1,0,0.999546176537327
4408,0,1,0,0.999546279491833
4409,0,1,0,0.999546382399637
4410,0,1,0,0.999546485260771
4411,0,1,0,0.999546588075266
4412,0,1,0,0.999546690843155
4413,0,1,0,0.999546793564469
4414,0,1,0,0.999546896239239
4415,0,1,0,0.999546998867497
4416,0,1,0,0.999547101449275
4417,0,1,0,0.999547203984605
4418,0,1,0,0.999547306473517
4419,0,1,0,0.999547408916044
4420,0,1,0,0.999547511312217
4421,0,1,0,0.999547613662067
4422,0,1,0,0.999547715965626
4423,0,1,0,0.999547818222926
4424,0,1,0,0.999547920433996
4425,0,1,0,0.99954802259887
4426,0,1,0,0.999548124717578
4427,0,1,0,0.999548226790151
4428,0,1,0,0.999548328816621
4429,0,1,0,0.99954843079702
4430,0,1,0,0.999548532731377
4431,0,1,0,0.999548634619725
4432,0,1,0,0.999548736462094
4433,0,1,0,0.999548838258516
4434,0,1,0,0.999548940009021
4435,0,0,1,0.999549041713641
4436,0,1,0,0.999549143372408
4437,0,1,0,0.99954924498535
4438,0,1,0,0.999549346552501
4439,0,1,0,0.999549448073891
4440,0,1,0,0.99954954954955
4441,0,1,0,0.999549650979509
4442,0,1,0,0.9995497523638
4443,0,1,0,0.999549853702453
4444,0,1,0,0.9995499549955
4445,0,1,0,0.99955005624297
4446,0,1,0,0.999550157444894
4447,0,1,0,0.999550258601304
4448,0,1,0,0.99955035971223
4449,0,1,0,0.999550460777703
4450,0,1,0,0.999550561797753
4451,0,1,0,0.999550662772411
4452,0,1,0,0.999550763701707
4453,0,1,0,0.999550864585673
4454,0,1,0,0.999550965424338
4455,0,1,0,0.999551066217733
4456,0,1,0,0.999551166965889
4457,0,1,0,0.999551267668836
4458,0,1,0,0.999551368326604
4459,0,1,0,0.999551468939224
4460,0,1,0,0.999551569506726
4461,0,1,0,0.999551670029141
4462,0,1,0,0.999551770506499
4463,0,1,0,0.99955187093883
4464,0,1,0,0.999551971326165
4465,0,1,0,0.999552071668533
4466,0,1,0,0.999552171965965
4467,0,1,0,0.999552272218491
4468,0,0,1,0.999552372426141
4469,0,1,0,0.999552472588946
4470,0,1,0,0.999552572706935
4471,0,1,0,0.999552672780139
4472,0,1,0,0.999552772808587
4473,0,1,0,0.999552872792309
4474,0,1,0,0.999552972731337
4475,0,1,0,0.999553072625698
4476,0,1,0,0.999553172475425
4477,0,1,0,0.999553272280545
4478,0,1,0,0.99955337204109
4479,0,1,0,0.999553471757089
4480,0,1,0,0.999553571428571
4481,0,1,0,0.999553671055568
4482,0,1,0,0.999553770638108
4483,0,1,0,0.999553870176221
4484,0,1,0,0.999553969669938
4485,0,1,0,0.999554069119286
4486,0,0,1,0.999554168524298
4487,0,1,0,0.999554267885001
4488,0,1,0,0.999554367201426
4489,0,1,0,0.999554466473602
4490,0,1,0,0.999554565701559
4491,0,1,0,0.999554664885326
4492,0,1,0,0.999554764024933
4493,0,1,0,0.99955486312041
4494,0,0,1,0.999554962171785
4495,0,1,0,0.999555061179088
4496,0,1,0,0.999555160142349
4497,0,1,0,0.999555259061597
4498,0,1,0,0.999555357936861
4499,0,1,0,0.999555456768171
4500,0,1,0,0.999555555555556
4501,0,1,0,0.999555654299045
4502,0,1,0,0.999555752998667
4503,1,0,0,0.999555851654453
4504,0,1,0,0.99955595026643
4505,0,1,0,0.999556048834628
4506,0,1,0,0.999556147359077
4507,0,1,0,0.999556245839805
4508,0,1,0,0.999556344276841
4509,0,1,0,0.999556442670215
4510,0,1,0,0.999556541019956
4511,0,1,0,0.999556639326092
4512,0,1,0,0.999556737588652
4513,0,1,0,0.999556835807667
4514,0,1,0,0.999556933983163
4515,0,1,0,0.999557032115172
4516,0,1,0,0.99955713020372
4517,0,1,0,0.999557228248838
4518,0,1,0,0.999557326250553
4519,0,1,0,0.999557424208896
4520,0,1,0,0.999557522123894
4521,0,1,0,0.999557619995576
4522,0,0,1,0.999557717823972
4523,0,1,0,0.999557815609109
4524,0,1,0,0.999557913351017
4525,0,1,0,0.999558011049724
4526,0,1,0,0.999558108705259
4527,0,1,0,0.99955820631765
4528,0,0,1,0.999558303886926
4529,0,1,0,0.999558401413115
4530,0,1,0,0.999558498896247
4531,0,1,0,0.99955859633635
4532,0,1,0,0.999558693733451
4533,0,1,0,0.99955879108758
4534,0,1,0,0.999558888398765
4535,0,1,0,0.999558985667034
4536,0,1,0,0.999559082892416
4537,0,1,0,0.999559180074939
4538,0,1,0,0.999559277214632
4539,0,1,0,0.999559374311522
4540,0,1,0,0.999559471365639
4541,0,1,0,0.999559568377009
4542,0,1,0,0.999559665345663
4543,1,0,0,0.999559762271627
4544,0,1,0,0.99955985915493
4545,0,1,0,0.9995599559956
4546,0,1,0,0.999560052793665
4547,0,1,0,0.999560149549153
4548,0,1,0,0.999560246262093
4549,0,1,0,0.999560342932513
4550,0,1,0,0.99956043956044
4551,0,1,0,0.999560536145902
4552,0,1,0,0.999560632688928
4553,0,1,0,0.999560729189545
4554,0,1,0,0.999560825647782
4555,0,1,0,0.999560922063666
4556,0,1,0,0.999561018437226
4557,0,1,0,0.999561114768488
4558,0,1,0,0.999561211057481
4559,0,1,0,0.999561307304233
4560,0,1,0,0.999561403508772
4561,0,1,0,0.999561499671125
4562,0,1,0,0.99956159579132
4563,0,1,0,0.999561691869384
4564,0,1,0,0.999561787905346
4565,0,1,0,0.999561883899233
4566,0,1,0,0.999561979851073
4567,0,1,0,0.999562075760893
4568,0,1,0,0.999562171628722
4569,0,1,0,0.999562267454585
4570,0,1,0,0.999562363238512
4571,0,1,0,0.999562458980529
4572,0,1,0,0.999562554680665
4573,0,1,0,0.999562650338946
4574,0,1,0,0.9995627459554
4575,0,1,0,0.999562841530055
4576,0,1,0,0.999562937062937
4577,0,1,0,0.999563032554075
4578,0,1,0,0.999563128003495
4579,0,1,0,0.999563223411225
4580,0,1,0,0.999563318777293
4581,0,0,1,0.999563414101725
4582,0,1,0,0.999563509384548
4583,0,1,0,0.999563604625791
4584,0,1,0,0.99956369982548
4585,0,1,0,0.999563794983642
4586,0,1,0,0.999563890100305
4587,0,1,0,0.999563985175496
4588,0,1,0,0.999564080209241
4589,0,1,0,0.999564175201569
4590,0,1,0,0.999564270152505
4591,0,1,0,0.999564365062078
4592,0,1,0,0.999564459930314
4593,0,1,0,0.999564554757239
4594,0,1,0,0.999564649542882
4595,0,1,0,0.999564744287269
4596,0,1,0,0.999564838990426
4597,0,1,0,0.999564933652382
4598,0,1,0,0.999565028273162
4599,0,1,0,0.999565122852794
4600,0,1,0,0.999565217391304
4601,0,1,0,0.99956531188872
4602,0,1,0,0.999565406345067
4603,0,1,0,0.999565500760374
4604,0,1,0,0.999565595134665
4605,0,1,0,0.99956568946797
4606,0,1,0,0.999565783760313
4607,0,1,0,0.999565878011721
4608,0,1,0,0.999565972222222
4609,0,1,0,0.999566066391842
4610,0,1,0,0.999566160520607
4611,0,1,0,0.999566254608545
4612,0,1,0,0.999566348655681
4613,0,1,0,0.999566442662042
4614,0,1,0,0.999566536627655
4615,0,1,0,0.999566630552546
4616,0,1,0,0.999566724436742
4617,0,1,0,0.999566818280269
4618,0,1,0,0.999566912083153
4619,0,1,0,0.999567005845421
4620,0,1,0,0.9995670995671
4621,0,1,0,0.999567193248215
4622,0,1,0,0.999567286888793
4623,0,1,0,0.99956738048886
4624,0,1,0,0.999567474048443
4625,0,1,0,0.999567567567568
4626,0,1,0,0.99956766104626
4627,0,1,0,0.999567754484547
4628,0,1,0,0.999567847882455
4629,0,1,0,0.999567941240009
4630,0,1,0,0.999568034557235
4631,0,1,0,0.999568127834161
4632,0,1,0,0.999568221070812
4633,0,1,0,0.999568314267213
4634,0,1,0,0.999568407423392
4635,0,1,0,0.999568500539374
4636,0,1,0,0.999568593615185
4637,0,1,0,0.999568686650852
4638,0,1,0,0.999568779646399
4639,1,0,0,0.999568872601854
4640,0,1,0,0.999568965517241
4641,0,1,0,0.999569058392588
4642,0,1,0,0.999569151227919
4643,0,1,0,0.999569244023261
4644,0,1,0,0.999569336778639
4645,0,1,0,0.99956942949408
4646,0,1,0,0.999569522169608
4647,0,1,0,0.999569614805251
4648,0,1,0,0.999569707401033
4649,0,1,0,0.99956979995698
4650,0,1,0,0.999569892473118
4651,0,1,0,0.999569984949473
4652,0,1,0,0.999570077386071
4653,0,1,0,0.999570169782936
4654,0,1,0,0.999570262140095
4655,0,1,0,0.999570354457572
4656,1,0,0,0.999570446735395
4657,0,1,0,0.999570538973588
4658,0,1,0,0.999570631172177
4659,0,1,0,0.999570723331187
4660,0,1,0,0.999570815450644
4661,0,1,0,0.999570907530573
4662,0,1,0,0.999570999571
4663,0,1,0,0.999571091571949
4664,0,1,0,0.999571183533448
4665,0,1,0,0.99957127545552
4666,0,1,0,0.999571367338191
4667,0,1,0,0.999571459181487
4668,0,1,0,0.999571550985433
4669,0,1,0,0.999571642750054
4670,0,1,0,0.999571734475375
4671,0,1,0,0.999571826161421
4672,0,1,0,0.999571917808219
4673,0,1,0,0.999572009415793
4674,0,1,0,0.999572100984168
4675,0,1,0,0.999572192513369
4676,0,1,0,0.999572284003422
4677,0,1,0,0.999572375454351
4678,0,1,0,0.999572466866182
4679,0,1,0,0.99957255823894
4680,0,1,0,0.99957264957265
4681,0,1,0,0.999572740867336
4682,0,1,0,0.999572832123024
4683,0,1,0,0.999572923339739
4684,0,1,0,0.999573014517506
4685,0,1,0,0.99957310565635
4686,0,1,0,0.999573196756295
4687,0,1,0,0.999573287817367
4688,0,1,0,0.99957337883959
4689,0,1,0,0.99957346982299
4690,0,1,0,0.999573560767591
4691,0,1,0,0.999573651673417
4692,0,1,0,0.999573742540494
4693,0,1,0,0.999573833368847
4694,0,1,0,0.9995739241585
4695,0,1,0,0.999574014909478
4696,0,1,0,0.999574105621806
4697,0,1,0,0.999574196295508
4698,0,1,0,0.999574286930609
4699,0,1,0,0.999574377527133
4700,0,1,0,0.999574468085106
4701,0,1,0,0.999574558604552
4702,0,1,0,0.999574649085496
4703,1,0,0,0.999574739527961
4704,0,1,0,0.999574829931973
4705,0,1,0,0.999574920297556
4706,0,1,0,0.999575010624734
4707,0,1,0,0.999575100913533
4708,0,1,0,0.999575191163976
4709,0,1,0,0.999575281376088
4710,0,1,0,0.999575371549894
4711,0,1,0,0.999575461685417
4712,0,1,0,0.999575551782683
4713,0,1,0,0.999575641841714
4714,0,1,0,0.999575731862537
4715,0,1,0,0.999575821845175
4716,0,1,0,0.999575911789652
4717,0,1,0,0.999576001695993
4718,0,1,0,0.999576091564222
4719,0,1,0,0.999576181394363
4720,1,0,0,0.999576271186441
4721,0,1,0,0.999576360940479
4722,0,0,1,0.999576450656501
4723,0,1,0,0.999576540334533
4724,0,0,1,0.999576629974598
4725,0,0,1,0.99957671957672
4726,0,1,0,0.999576809140923
4727,0,1,0,0.999576898667231
4728,0,1,0,0.999576988155668
4729,0,1,0,0.999577077606259
4730,0,1,0,0.999577167019027
4731,0,0,1,0.999577256393997
4732,0,1,0,0.999577345731192
4733,0,1,0,0.999577435030636
4734,0,1,0,0.999577524292353
4735,0,1,0,0.999577613516367
4736,0,1,0,0.999577702702703
4737,0,1,0,0.999577791851383
4738,0,1,0,0.999577880962431
4739,0,1,0,0.999577970035873
4740,0,1,0,0.99957805907173
4741,0,1,0,0.999578148070027
4742,0,1,0,0.999578237030789
4743,0,1,0,0.999578325954038
4744,0,1,0,0.999578414839798
4745,0,1,0,0.999578503688093
4746,0,1,0,0.999578592498946
4747,0,1,0,0.999578681272383
4748,0,1,0,0.999578770008425
4749,0,1,0,0.999578858707096
4750,0,1,0,0.999578947368421
4751,0,1,0,0.999579035992423
4752,0,1,0,0.999579124579125
4753,0,1,0,0.99957921312855
4754,0,1,0,0.999579301640724
4755,0,1,0,0.999579390115668
4756,0,1,0,0.999579478553406
4757,0,1,0,0.999579566953963
4758,0,1,0,0.99957965531736
4759,0,1,0,0.999579743643623
4760,0,1,0,0.999579831932773
4761,0,1,0,0.999579920184835
4762,0,1,0,0.999580008399832
4763,0,1,0,0.999580096577787
4764,0,1,0,0.999580184718724
4765,0,0,1,0.999580272822665
4766,0,1,0,0.999580360889635
4767,0,1,0,0.999580448919656
4768,0,1,0,0.999580536912752
4769,0,1,0,0.999580624868945
4770,0,1,0,0.99958071278826
4771,0,1,0,0.999580800670719
4772,0,1,0,0.999580888516345
4773,0,1,0,0.999580976325162
4774,0,1,0,0.999581064097193
4775,1,0,0,0.999581151832461
4776,0,1,0,0.999581239530988
4777,0,1,0,0.999581327192799
4778,0,1,0,0.999581414817915
4779,0,1,0,0.999581502406361
4780,0,1,0,0.999581589958159
4781,0,0,1,0.999581677473332
4782,0,1,0,0.999581764951903
4783,0,1,0,0.999581852393895
4784,1,0,0,0.999581939799331
4785,0,1,0,0.999582027168234
4786,0,1,0,0.999582114500627
4787,0,1,0,0.999582201796532
4788,0,1,0,0.999582289055973
4789,0,1,0,0.999582376278973
4790,0,1,0,0.999582463465553
4791,0,1,0,0.999582550615738
4792,0,1,0,0.999582637729549
4793,0,1,0,0.99958272480701
4794,0,1,0,0.999582811848143
4795,0,1,0,0.999582898852972
4796,0,1,0,0.999582985821518
4797,0,1,0,0.999583072753804
4798,0,1,0,0.999583159649854
4799,0,1,0,0.99958324650969
4800,0,1,0,0.999583333333333
4801,0,1,0,0.999583420120808
4802,0,1,0,0.999583506872137
4803,0,1,0,0.999583593587341
4804,0,1,0,0.999583680266445
4805,0,1,0,0.999583766909469
4806,0,1,0,0.999583853516438
4807,0,1,0,0.999583940087373
4808,0,1,0,0.999584026622296
4809,0,1,0,0.999584113121231
4810,0,1,0,0.9995841995842
4811,0,1,0,0.999584286011224
4812,0,1,0,0.999584372402328
4813,0,1,0,0.999584458757532
4814,0,1,0,0.999584545076859
4815,0,1,0,0.999584631360332
4816,0,1,0,0.999584717607973
4817,0,1,0,0.999584803819805
4818,0,1,0,0.999584889995849
4819,0,1,0,0.999584976136128
4820,0,1,0,0.999585062240664
4821,0,1,0,0.999585148309479
4822,0,1,0,0.999585234342596
4823,0,1,0,0.999585320340037
4824,0,1,0,0.999585406301824
4825,0,1,0,0.999585492227979
4826,0,1,0,0.999585578118525
4827,0,1,0,0.999585663973482
